Tweet Id	Target	Stance	Opinion Towards	Sentiment	full_text
1286233175677698049	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@GMA Thinks the testing is overrated?! What does that mean ? But yet we have more cases !! #IStandWithFauci
1281910645852721154	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1289226557244940288	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@realDonaldTrump You can't be this stupid. You will have the same amount of cases whether you test or not.  The testing shows who is infected, which is a GOOD thing, you twit!!  #TrumpFailedAmerica #TrumpVirus #TrumpIsANationalDisgrace #FauciHero
1290696591263895569	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	@realDonaldTrump Be smart and #FireFauci
1286462823678214146	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@RepAndyBiggsAZ My God, you are a little, little man. #TrumpVirus #IStandWithFauci
1281999688485556228	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1283564105782013952	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1260181746269601793	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	Needless suffering and pain if U.S. opens too fast or needless suffering and pain if U.S. opens too slowly. #Coronavirus #COVID19 #suffering #pain #death #PresidentTrump #DrFauci #congress #OPENAMERICANOW #AllInThisTogether #AloneTogether #AmericaStrong #TuesdayThoughts #balance
1286129933849210881	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	pos	@TDen2020 And whatever you, follow @RandyRainbow...🥰  #ONEV1  #TrumpVirus  #VoteBlueToSaveAmerica2020  #FauciIsAHero
1285719710198370304	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@briantylercohen @SpeakerPelosi 141,845 deaths. 3,887,664 cases. Covid growing exponentially. Only 14.4% tested. STILL NO PLAN. 42 million unemployed. US soldiers being murdered by Russia @realdonaldtrump @gop @vp @whitehouse @lindseygrahamsc FAILED AMERICA   #trumpownseverydeath #trumpgenocide #faucihero
1249751060480221184	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	
1249719150039179271	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1276182755873894401	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1246924284775325696	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	As the world continues to build weapons of mass destruction and the USA doesn't see the value in healthcare coverage for its citizens, the #coronavirus comes along and shows how unprepared the world is for natural disasters. And now folks want to #FireFauci
1248621354368159747	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	"I just did a search for ""Anthony Fauci"" in Twtter accounts. Wow. There are a LOT of people claiming to be #DrFauci's biggest fan.  If anyone actually knows how to reach the real Dr. Fauci, he and my Dad should talk about the data analysis.  My DMs are open.  #COVID19"
1289671585264054272	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	
1282103229766131715	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	
1289673843666120704	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1289192178825166848	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	Strange Lockdown Dream, I was fighting and arguing with Trump because I couldn't understand why he wanted to kill my family..somebody pinch me     #TrumpsEvilPlan #votesaveamerica #LincolnProject #FauciHero
1281791493913538567	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1285668521096208390	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@MSNBC @kasie Is this a woman who is more interested in overcoming #COVID19 than being another trump lackey? @Liz_Cheney  #IStandWithFauci
1245717435736625154	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	@DrDenaGrayson  Q: Can a version of the virus be redesigned to turn on itself and any other virus particles in its local area within humans/animal tissues, etc?  #NIH #coronavirus  #DrFauci  @NIAIDNews @ChrisCuomo #HopeFromHome
1290647705333698560	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1284815137933873154	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	other	@askjillian Can he block the testing?! Can’t someone go over him ? We need testing #IStandWithFauci
1253104752507961344	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	other	#DrFauci says “no evidence” of transmission of #Coronavirus from household pets to humans. #PressBriefing
1283253811042062337	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
1280399187746545664	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@Cristia94816424 @Breaking911 He says in the middle of an outbreak... what change? Oh yeah, his overlords told him to get back on the mask because it's a great dividing tool. #FauciTheFraud
1281337144938815489	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@gatewaypundit @KristinnFR How about NO!  #FireFauci
1289962341405081602	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	@DanCrenshawTX Should I make a list of the horrible things #TrumpIsACompleteFailure has said about women, covid, War Heroes, sh#t hole countries, your state is going down in flames with covid-19 cases and trump is playing golf. The White House Covid Task Force has failed the US. #FauciHero
1249788888845103105	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	This is like amputating a leg to cure a scrape on your knee.   Is this stupidity or malice? Both?  #COVID19  #FireFauci
1290014920495345665	fauci	NONE	1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.	neg	@asheborn57 @boonie_kevin Can Fauci just be the mascot for the Coronavirus Task Force? With goggles, of course. #FireFauci
1289878435276271617	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	pos	@craigdee71 @K12Lioness @Phreadys @realDonaldTrump @drdavidsamadi @POTUS @DanScavino @RudyGiuliani Hydroxychloroquine Might Just Be Safest Most Successful Medicine Ever Invented By Man Over 60 Years Issuing It To Patients Millions&Millions Of Doses Taken Around The World  Malaria Would Kill Thousands And Thousands Without Hydroxychloroquine Even Safe For Children #FraudFauci
1276571240237395971	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	Everything that is happening in this country, especially the #coronavirus in the South - was easily predicted and ignored. The guidelines were thrown out. #ReopenAmerica #DrBirx #DrFauci #CDC #WHO #NIH #COVID19 #Pandemic #facemask #Evangelicals #TEXAS #Georgia #Florida #Arizona
1284843309953769472	fauci	NONE	3.  The tweet is not explicitly expressing opinion. (For example, the tweet is simply giving information.)	pos	
1246936495031758852	fauci	NONE	2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.	neg	
